CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
01073012302,Alabama,Jefferson County,0,3829,1472,0,0,0.00,0,0,0,0,1,0,12.1,64963,0,0,0,0,0,0,0,1,37,37,NULL,15,15,NULL,3829,100.00,1192,31.13,854,22.30,669,17.47,3603,94.10,159,4.15,1,0.03,0,0.00,31,0.81,35,0.91,31,0.81,104,7.09,137,9.32,3730,97.42,1166,30.45,832,21.72,654,17.08,3519,91.90,146,3.82,1,0.03,0,0.00,30,0.78,34,0.90,31,0.81,102,6.90,134,9.07,37,0.96,15,0.39,10,0.27,5,0.14,37,0.96,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,0.10,1,0.08,2,0.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1147,854,669,3603,159,1,0,31,35,31,99,130
01073012304,Alabama,Jefferson County,1,2611,959,0,117,4.48,0,0,0,0,0,0,4.8,77946,1,1,1,1,1,0,0,0,1839,2593,1839,302,470,302,2593,99.29,470,18.00,646,24.74,521,19.97,1553,59.47,994,38.05,9,0.34,1,0.04,9,0.36,27,1.03,20,0.77,17,1.75,62,6.48,1839,70.44,302,11.57,464,17.76,369,14.15,986,37.75,820,31.39,9,0.34,0,0.00,4,0.15,21,0.81,13,0.50,16,1.65,43,4.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430,651,525,1567,997,9,1,10,27,20,18,60
01073012305,Alabama,Jefferson County,1,7947,2907,0,2,0.03,0,0,0,0,0,0,3.8,73403,1,1,1,1,1,0,0,0,2466,6623,2466,334,851,334,6623,83.34,851,10.71,1594,20.06,681,8.57,2533,31.87,4013,50.49,9,0.11,1,0.01,17,0.22,50,0.62,32,0.40,74,2.55,206,7.10,2466,31.03,334,4.20,605,7.61,226,2.84,963,12.12,1483,18.66,5,0.07,1,0.01,3,0.04,10,0.13,11,0.14,38,1.30,75,2.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001,1894,937,3494,4350,11,1,23,68,37,84,249
01073012401,Alabama,Jefferson County,1,3737,1477,0,0,0.00,0,0,0,0,0,0,13.1,72583,1,1,1,1,1,0,0,0,1932,3376,1932,502,950,502,3376,90.35,950,25.43,763,20.42,461,12.34,263,7.04,3055,81.74,8,0.21,0,0.00,3,0.08,48,1.28,32,0.87,35,2.35,268,18.16,1932,51.71,502,13.45,454,12.16,230,6.16,73,1.95,1823,48.78,6,0.16,0,0.00,3,0.08,28,0.74,27,0.73,17,1.16,157,10.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1075,840,516,366,3301,13,0,3,54,37,40,301
01073012402,Alabama,Jefferson County,1,3077,1253,0,0,0.00,1,1,1,0,0,1,13.8,42264,1,1,1,1,1,0,0,0,805,2496,805,331,987,331,2496,81.13,987,32.07,602,19.57,375,12.18,1037,33.70,1394,45.30,2,0.06,0,0.00,11,0.34,53,1.72,35,1.14,39,3.12,180,14.38,805,26.15,331,10.76,182,5.91,121,3.93,282,9.17,509,16.55,1,0.02,0,0.00,0,0.00,12,0.41,13,0.43,12,0.96,58,4.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,995,754,453,1274,1722,4,0,13,64,48,49,188
01073012403,Alabama,Jefferson County,0,3592,1347,0,5,0.14,0,0,0,0,0,1,17.3,52794,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3549,98.80,1421,39.55,846,23.56,466,12.98,1878,52.28,1569,43.67,15,0.42,2,0.06,24,0.67,61,1.70,54,1.51,77,5.72,197,14.60,3220,89.64,1271,35.39,793,22.08,404,11.24,1684,46.87,1449,40.33,11,0.32,2,0.06,19,0.53,55,1.54,44,1.21,77,5.72,177,13.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1295,856,472,1906,1583,15,2,24,62,55,69,174
01073012500,Alabama,Jefferson County,1,4454,1782,0,0,0.00,1,1,1,1,1,1,24.9,44883,1,1,1,1,1,0,0,1,4261,4454,4261,2472,2568,2472,4454,100.00,2568,57.66,1001,22.47,750,16.84,2583,57.99,1764,39.60,8,0.18,0,0.00,8,0.18,91,2.04,68,1.53,140,7.85,497,27.91,4261,95.66,2472,55.50,974,21.87,716,16.08,2575,57.81,1581,35.49,8,0.18,0,0.00,8,0.18,89,2.00,68,1.53,138,7.75,470,26.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2303,1001,750,2583,1764,8,0,8,91,68,111,412
01073012602,Alabama,Jefferson County,1,2973,1327,0,0,0.00,1,1,1,0,0,1,19.9,43357,1,1,1,1,1,0,0,0,1729,2011,1729,1095,1188,1095,2011,67.66,1188,39.96,512,17.22,306,10.30,1076,36.18,858,28.86,15,0.50,0,0.00,7,0.24,56,1.88,68,2.29,75,5.63,176,13.27,1729,58.16,1095,36.85,463,15.57,250,8.42,826,27.79,830,27.91,13,0.44,0,0.00,7,0.24,53,1.79,63,2.11,51,3.84,149,11.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1481,683,459,1867,1004,19,0,10,73,79,167,267
01073012701,Alabama,Jefferson County,1,3537,1423,0,61,1.72,0,0,0,0,0,0,19.8,67586,1,1,1,1,1,0,0,0,3332,3529,3332,1425,1501,1425,3529,99.78,1501,42.45,730,20.65,678,19.16,2404,67.97,543,15.36,25,0.70,0,0.00,8,0.23,549,15.52,703,19.86,33,2.30,105,7.35,3332,94.20,1425,40.29,686,19.38,650,18.37,2351,66.47,403,11.38,24,0.67,0,0.00,8,0.23,547,15.45,700,19.80,30,2.10,99,6.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1465,732,679,2407,548,25,0,8,549,703,35,96
01073012703,Alabama,Jefferson County,1,5593,2030,0,71,1.27,0,0,0,0,0,0,4.2,174583,1,1,1,1,1,0,0,0,4428,4961,4428,310,389,310,4961,88.70,389,6.95,1718,30.72,397,7.10,4412,78.88,279,5.00,159,2.84,3,0.05,9,0.17,98,1.76,186,3.32,0,0.00,15,0.76,4428,79.17,310,5.54,1598,28.58,356,6.36,4030,72.05,181,3.23,144,2.57,3,0.05,8,0.15,63,1.12,116,2.08,0,0.00,13,0.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,569,1826,441,4790,441,169,3,11,179,317,0,19
01073012704,Alabama,Jefferson County,0,2131,873,0,0,0.00,0,0,0,0,0,0,1.9,85761,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2131,100.00,376,17.65,390,18.30,327,15.34,1966,92.26,108,5.07,12,0.56,0,0.00,7,0.33,38,1.78,41,1.92,30,3.44,6,0.67,2131,100.00,376,17.65,390,18.30,327,15.34,1966,92.26,108,5.07,12,0.56,0,0.00,7,0.33,38,1.78,41,1.92,30,3.44,6,0.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,394,390,327,1966,108,12,0,7,38,41,31,6
01073012802,Alabama,Jefferson County,1,2759,1346,0,3,0.11,0,0,0,0,0,0,7.9,102250,0,1,0,1,0,0,0,0,NULL,708,NULL,NULL,119,NULL,708,25.65,119,4.32,125,4.55,146,5.28,665,24.12,15,0.53,5,0.18,0,0.00,4,0.16,18,0.65,24,0.85,9,0.65,12,0.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,437,558,457,2574,60,34,0,8,83,111,9,40
01073012803,Alabama,Jefferson County,1,4734,2427,0,0,0.00,0,0,0,0,0,0,7.6,92138,0,1,0,1,0,0,0,0,2,1997,2,0,328,0,1997,42.18,328,6.93,434,9.16,241,5.09,1870,39.51,68,1.43,28,0.60,0,0.01,5,0.11,25,0.54,44,0.92,30,1.24,29,1.18,2,0.04,0,0.01,1,0.02,0,0.00,2,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,765,781,563,4314,184,136,4,14,82,120,63,78
01073012905,Alabama,Jefferson County,1,4277,1644,0,138,3.23,0,0,0,0,0,0,2.0,171250,0,1,0,1,0,0,0,0,331,3141,331,25,363,25,3141,73.43,363,8.50,839,19.61,612,14.32,3047,71.24,26,0.61,28,0.66,2,0.05,8,0.18,30,0.69,48,1.13,63,3.85,27,1.67,331,7.74,25,0.58,76,1.77,63,1.48,318,7.44,2,0.05,2,0.05,0,0.00,0,0.01,8,0.19,7,0.15,0,0.01,3,0.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,483,1084,905,4132,49,42,2,9,43,57,71,36
01073012906,Alabama,Jefferson County,1,6671,2899,0,0,0.00,0,0,0,0,1,0,1.2,106813,1,1,1,1,1,0,0,1,1402,5541,1402,242,962,242,5541,83.06,962,14.42,1246,18.68,1111,16.65,4671,70.02,555,8.32,169,2.53,0,0.00,2,0.03,144,2.15,236,3.54,166,5.73,23,0.80,1402,21.01,242,3.62,316,4.73,258,3.86,1226,18.38,101,1.51,40,0.60,0,0.00,0,0.00,35,0.52,47,0.71,55,1.89,5,0.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,999,1566,1253,5558,655,251,0,2,205,314,162,25
01073012907,Alabama,Jefferson County,1,4831,2144,0,2,0.04,0,0,0,0,0,0,8.8,70208,1,1,1,1,1,0,0,0,3860,4831,3860,956,1243,956,4831,100.00,1243,25.72,1065,22.05,535,11.07,3673,76.03,889,18.40,107,2.21,1,0.02,16,0.33,145,3.00,188,3.89,23,1.09,128,5.99,3860,79.91,956,19.79,843,17.45,415,8.60,2872,59.46,783,16.21,72,1.48,0,0.00,15,0.32,118,2.43,168,3.48,17,0.81,103,4.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1200,1065,535,3673,889,107,1,16,145,188,24,124
01073012908,Alabama,Jefferson County,1,4746,2073,0,3,0.06,0,1,0,0,0,1,13.6,53250,0,1,0,1,0,0,0,0,NULL,812,NULL,NULL,270,NULL,812,17.10,270,5.69,153,3.22,119,2.50,482,10.15,231,4.86,36,0.76,0,0.00,4,0.08,59,1.25,84,1.78,4,0.17,71,3.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2811,1024,619,2677,1056,150,5,52,806,1128,96,374
01073012910,Alabama,Jefferson County,1,3347,1642,0,0,0.00,0,0,0,0,0,0,7.7,91250,0,1,0,1,0,0,0,0,71,1716,71,10,191,10,1716,51.26,191,5.71,305,9.12,235,7.02,1517,45.32,114,3.40,46,1.38,1,0.02,12,0.35,27,0.80,43,1.27,7,0.43,4,0.23,71,2.12,10,0.29,13,0.38,18,0.54,67,2.01,1,0.03,3,0.08,0,0.00,0,0.00,0,0.00,1,0.03,0,0.01,0,0.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,437,519,385,2896,248,114,1,15,73,109,11,8
01073012911,Alabama,Jefferson County,1,5757,2045,0,0,0.00,0,0,0,0,0,0,6.2,167538,1,1,1,1,1,0,0,0,4387,5605,4387,342,410,342,5605,97.35,410,7.12,1491,25.89,726,12.61,5378,93.41,64,1.12,96,1.66,0,0.00,11,0.19,56,0.97,57,0.98,42,2.03,70,3.43,4387,76.19,342,5.94,1214,21.09,517,8.98,4206,73.07,57,1.00,65,1.12,0,0.00,7,0.12,51,0.88,54,0.94,31,1.52,54,2.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,460,1531,742,5526,65,99,0,11,56,57,40,71
01073012912,Alabama,Jefferson County,1,5473,2258,0,91,1.66,0,1,0,1,1,1,10.8,43047,0,1,0,1,0,0,0,1,NULL,3869,NULL,NULL,1526,NULL,3869,70.69,1526,27.88,1002,18.30,192,3.51,1437,26.26,1475,26.95,193,3.52,1,0.01,17,0.32,747,13.64,1042,19.05,160,7.08,176,7.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1857,1474,363,1982,2142,216,1,25,1107,1498,235,251
01073012913,Alabama,Jefferson County,1,4614,1862,0,126,2.73,0,0,0,0,0,0,18.3,58611,0,1,0,1,0,0,0,0,388,3626,388,162,1607,162,3626,78.59,1607,34.82,965,20.90,241,5.23,1479,32.06,1614,34.98,238,5.17,0,0.00,15,0.34,279,6.05,380,8.23,94,5.03,152,8.14,388,8.41,162,3.51,71,1.53,17,0.36,230,4.99,113,2.45,22,0.48,0,0.00,0,0.01,22,0.48,24,0.52,17,0.90,19,1.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2055,1256,335,1836,2082,306,0,21,369,499,94,167
01073012914,Alabama,Jefferson County,1,1927,1090,0,0,0.00,0,0,0,0,1,0,9.5,101250,0,1,0,1,0,0,0,1,171,1237,171,34,248,34,1237,64.21,248,12.86,187,9.68,483,25.07,1141,59.21,51,2.64,31,1.60,0,0.00,1,0.04,14,0.72,18,0.94,128,11.73,7,0.60,171,8.90,34,1.78,11,0.58,102,5.29,163,8.48,5,0.26,2,0.09,0,0.00,0,0.01,1,0.06,1,0.07,23,2.10,1,0.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,405,227,544,1760,83,52,0,1,31,31,194,10
01073012915,Alabama,Jefferson County,1,6083,2694,0,0,0.00,0,0,0,0,1,0,3.3,120909,0,1,0,1,0,0,0,1,255,4135,255,85,956,85,4135,67.98,956,15.72,992,16.31,648,10.65,3448,56.69,319,5.24,238,3.92,0,0.00,9,0.15,120,1.98,151,2.48,193,7.18,44,1.62,255,4.19,85,1.39,35,0.58,127,2.09,221,3.64,12,0.19,21,0.35,0,0.00,0,0.00,1,0.02,7,0.12,46,1.71,4,0.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1041,1487,988,5139,430,356,0,10,148,191,226,60
01073013002,Alabama,Jefferson County,1,1514,645,0,27,1.78,1,1,1,1,1,1,33.8,31974,1,1,1,1,1,0,0,1,1248,1514,1248,715,871,715,1514,100.00,871,57.54,273,18.03,377,24.90,7,0.46,1484,98.02,2,0.13,0,0.00,0,0.00,21,1.39,19,1.25,109,16.85,215,33.38,1248,82.46,715,47.26,226,14.94,317,20.95,7,0.44,1220,80.58,2,0.13,0,0.00,0,0.00,20,1.31,19,1.25,90,13.89,179,27.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,938,273,377,7,1484,2,0,0,21,19,122,241
01073013100,Alabama,Jefferson County,1,4508,1782,0,58,1.29,1,1,1,1,1,1,30.3,35833,1,1,1,1,1,0,0,1,4441,4508,4441,2363,2397,2363,4508,100.00,2397,53.16,1162,25.78,867,19.23,73,1.62,4389,97.36,1,0.02,0,0.00,1,0.02,44,0.98,46,1.02,231,12.97,603,33.83,4441,98.51,2363,52.42,1154,25.59,849,18.83,63,1.39,4332,96.10,1,0.02,0,0.00,1,0.02,44,0.97,44,0.98,229,12.86,592,33.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2265,1162,867,73,4389,1,0,1,44,46,216,544
01073013200,Alabama,Jefferson County,1,2292,906,0,0,0.00,0,1,0,0,0,1,24.7,50759,0,1,0,1,0,0,0,0,1,807,1,1,353,1,807,35.21,353,15.38,205,8.95,76,3.32,90,3.94,701,30.56,3,0.12,0,0.00,1,0.04,12,0.54,19,0.81,21,2.30,86,9.53,1,0.06,1,0.02,0,0.02,0,0.00,0,0.00,1,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1020,628,201,278,1974,5,0,5,30,35,72,225
