CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
12095013512,Florida,Orange County,1,5270,2023,0,2,0.04,0,1,0,0,0,1,27.5,30047,0,1,0,1,0,0,0,0,28,4041,28,21,3012,21,4041,76.67,3012,57.15,1141,21.65,431,8.18,2818,53.47,459,8.71,69,1.32,3,0.06,16,0.30,675,12.82,2637,50.04,76,3.76,537,26.55,28,0.54,21,0.40,6,0.12,5,0.09,20,0.38,5,0.09,1,0.02,0,0.00,0,0.00,3,0.06,14,0.27,1,0.03,4,0.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4395,1487,504,3564,657,92,3,22,932,3486,105,741
12095013603,Florida,Orange County,1,4683,2182,0,2,0.04,0,0,0,0,0,0,10.0,65417,0,1,0,1,0,0,0,0,NULL,1328,NULL,NULL,560,NULL,1328,28.36,560,11.95,250,5.34,178,3.81,983,21.00,146,3.12,30,0.64,4,0.09,4,0.08,161,3.43,505,10.79,37,1.70,81,3.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2242,836,788,3603,331,119,13,16,601,1740,125,273
12095013604,Florida,Orange County,1,5656,2706,0,0,0.00,0,1,0,0,0,1,12.7,46310,0,1,0,1,0,0,0,0,438,3946,438,176,1587,176,3946,69.76,1587,28.05,669,11.82,399,7.06,3014,53.29,349,6.17,197,3.49,1,0.02,21,0.37,364,6.43,1044,18.45,48,1.78,217,8.02,438,7.75,176,3.11,72,1.28,26,0.45,321,5.67,45,0.80,18,0.32,0,0.00,7,0.12,47,0.84,153,2.70,5,0.20,24,0.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2403,961,582,4223,575,210,1,27,620,1814,70,315
12095013605,Florida,Orange County,1,3349,1359,0,0,0.00,0,1,0,0,0,1,24.3,52594,0,1,0,1,0,0,0,0,226,1654,226,94,684,94,1654,49.39,684,20.43,399,11.91,125,3.73,1423,42.49,60,1.80,83,2.47,0,0.00,4,0.11,84,2.51,223,6.67,28,2.04,114,8.38,226,6.75,94,2.79,47,1.40,20,0.59,180,5.39,12,0.36,14,0.42,0,0.00,0,0.01,19,0.58,33,0.99,4,0.30,17,1.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1659,817,187,2452,394,120,0,9,374,1005,69,283
12095013606,Florida,Orange County,1,3705,1234,0,0,0.00,1,1,1,0,0,1,31.2,31171,1,1,1,1,1,0,0,0,1788,2913,1788,916,1716,916,2913,78.63,1716,46.33,897,24.21,198,5.35,2054,55.44,339,9.16,101,2.72,1,0.02,15,0.40,404,10.89,1503,40.56,63,5.12,474,38.39,1788,48.26,916,24.72,545,14.71,141,3.80,1241,33.50,226,6.11,75,2.01,0,0.01,10,0.26,236,6.37,749,20.22,18,1.48,286,23.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2209,1193,223,2533,451,125,1,27,568,2078,82,604
12095013607,Florida,Orange County,1,5312,1956,0,0,0.00,0,0,0,0,0,0,12.2,61598,0,1,0,1,0,0,0,0,82,4211,82,24,1230,24,4211,79.27,1230,23.15,1009,18.99,483,9.09,3553,66.89,233,4.39,81,1.53,6,0.12,17,0.32,320,6.02,1128,21.23,39,1.98,161,8.25,82,1.54,24,0.45,20,0.39,11,0.21,62,1.17,7,0.14,1,0.02,0,0.00,0,0.00,12,0.22,40,0.76,1,0.04,3,0.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1465,1214,605,4370,372,98,7,23,442,1545,53,221
12095013701,Florida,Orange County,1,4143,1962,0,19,0.46,0,1,0,1,1,1,23.7,40342,0,1,0,1,0,0,0,1,0,3581,0,0,1545,0,3581,86.43,1545,37.29,692,16.70,228,5.50,2457,59.30,519,12.52,55,1.33,7,0.17,12,0.28,531,12.81,1281,30.93,175,8.91,252,12.82,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2197,797,283,2928,548,72,7,15,573,1368,220,318
12095013702,Florida,Orange County,1,4420,1971,0,5,0.11,0,1,0,0,0,1,20.7,53190,0,1,0,1,0,0,0,0,NULL,1103,NULL,NULL,478,NULL,1103,24.95,478,10.81,181,4.10,124,2.80,964,21.82,52,1.17,9,0.20,4,0.09,7,0.15,67,1.52,185,4.19,25,1.27,101,5.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2695,941,475,3353,444,92,5,20,506,1307,188,429
12095013801,Florida,Orange County,1,2180,869,0,165,7.57,0,0,0,0,0,0,19.7,60455,1,1,1,1,1,0,0,0,1768,2180,1768,692,885,692,2180,100.00,885,40.61,518,23.76,317,14.54,1841,84.45,174,7.98,28,1.28,0,0.00,8,0.37,129,5.92,307,14.08,58,6.68,49,5.64,1768,81.11,692,31.74,409,18.77,282,12.94,1579,72.43,90,4.15,26,1.20,0,0.00,5,0.25,67,3.09,179,8.19,38,4.32,39,4.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,921,518,317,1841,174,28,0,8,129,307,66,53
12095013802,Florida,Orange County,1,2665,1087,0,7,0.26,0,0,0,0,0,0,4.3,83594,1,1,1,1,1,0,0,0,1567,2665,1567,272,526,272,2665,100.00,526,19.74,491,18.42,429,16.10,2443,91.67,63,2.36,48,1.80,3,0.11,5,0.19,103,3.86,293,10.99,14,1.32,45,4.12,1567,58.79,272,10.19,284,10.65,274,10.27,1445,54.21,25,0.95,31,1.17,3,0.11,3,0.11,60,2.24,164,6.14,2,0.16,26,2.40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,485,491,429,2443,63,48,3,5,103,293,11,45
12095013803,Florida,Orange County,1,2543,992,0,0,0.00,0,0,0,0,0,0,4.5,79203,1,1,1,1,1,0,0,0,1946,2543,1946,390,509,390,2543,100.00,509,20.03,543,21.35,400,15.73,2267,89.15,108,4.25,54,2.12,4,0.16,14,0.55,96,3.78,331,13.02,14,1.45,57,5.71,1946,76.53,390,15.33,400,15.71,325,12.79,1745,68.60,86,3.40,34,1.34,1,0.02,6,0.24,74,2.93,239,9.38,11,1.13,44,4.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,596,543,400,2267,108,54,4,14,96,331,15,59
12095013900,Florida,Orange County,1,3921,1938,0,4,0.10,0,0,0,0,1,0,12.7,95179,0,1,0,1,0,0,0,1,168,2637,168,35,669,35,2637,67.26,669,17.07,441,11.23,534,13.63,2471,63.03,65,1.65,28,0.71,0,0.00,5,0.13,68,1.73,231,5.90,107,5.54,125,6.43,168,4.28,35,0.89,35,0.89,40,1.01,165,4.21,1,0.03,0,0.00,0,0.00,0,0.00,2,0.04,8,0.21,15,0.76,7,0.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,916,691,697,3406,297,61,0,9,148,402,208,173
12095014000,Florida,Orange County,1,6165,2545,0,4,0.06,0,0,0,0,0,0,9.2,83438,1,1,1,1,1,0,0,0,3731,5382,3731,789,1146,789,5382,87.30,1146,18.59,1111,18.03,1023,16.59,5124,83.11,65,1.05,70,1.13,1,0.02,1,0.02,122,1.97,361,5.86,24,0.95,82,3.23,3731,60.51,789,12.80,755,12.25,685,11.11,3531,57.27,47,0.77,55,0.89,1,0.02,0,0.00,96,1.56,249,4.04,19,0.76,59,2.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1436,1260,1155,5849,88,79,1,2,146,457,37,100
12095014100,Florida,Orange County,1,5709,2334,0,0,0.00,0,0,0,0,1,0,7.8,98009,1,1,1,1,1,0,0,1,3829,5260,3829,651,873,651,5260,92.13,873,15.29,1010,17.69,860,15.06,4693,82.20,195,3.41,106,1.86,1,0.02,17,0.30,248,4.34,752,13.17,110,4.70,113,4.82,3829,67.07,651,11.41,702,12.29,625,10.95,3444,60.33,121,2.12,67,1.18,0,0.00,11,0.20,185,3.23,541,9.47,84,3.59,85,3.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1058,1125,906,5092,219,115,2,17,264,816,129,131
12095014200,Florida,Orange County,1,10041,3176,0,4,0.04,0,1,0,0,0,1,22.5,46696,0,1,0,1,0,0,0,0,93,3013,93,51,1536,51,3013,30.01,1536,15.29,852,8.48,229,2.28,1668,16.62,581,5.79,270,2.69,4,0.04,20,0.20,470,4.68,1468,14.62,62,1.94,308,9.69,93,0.93,51,0.51,30,0.29,6,0.06,50,0.49,18,0.18,9,0.09,0,0.00,1,0.01,15,0.15,49,0.48,2,0.06,9,0.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5267,2745,1022,5926,1796,502,23,79,1715,5350,210,995
12095014301,Florida,Orange County,1,4314,1575,0,24,0.56,0,0,0,0,0,0,12.9,61111,1,1,1,1,1,0,0,0,921,2619,921,273,928,273,2619,60.71,928,21.51,542,12.56,379,8.78,1879,43.57,332,7.70,186,4.31,4,0.09,16,0.38,201,4.66,505,11.70,42,2.65,102,6.49,921,21.34,273,6.32,223,5.17,118,2.72,650,15.06,167,3.88,30,0.68,0,0.00,6,0.14,68,1.58,179,4.15,2,0.11,34,2.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1947,971,534,2764,786,326,4,28,406,1126,169,209
12095014302,Florida,Orange County,1,5091,1696,0,1,0.02,0,1,0,1,1,1,22.8,44563,0,1,0,1,0,0,0,1,1,1859,1,1,1072,1,1859,36.51,1072,21.07,539,10.59,169,3.31,1114,21.88,324,6.37,50,0.97,2,0.04,18,0.35,351,6.90,1062,20.86,138,8.15,262,15.43,1,0.02,1,0.01,0,0.01,0,0.00,0,0.01,1,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3002,1460,427,3035,984,144,10,40,878,2957,344,708
12095014400,Florida,Orange County,1,3102,1215,0,326,10.51,0,0,0,0,0,0,17.5,109191,0,1,0,1,0,0,0,0,NULL,1869,NULL,NULL,532,NULL,1869,60.24,532,17.15,259,8.36,432,13.91,1360,43.85,346,11.16,39,1.27,2,0.06,9,0.30,112,3.60,305,9.82,75,6.14,167,13.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,860,429,628,2193,636,73,3,14,183,518,143,309
12095014502,Florida,Orange County,1,5065,1904,0,0,0.00,0,1,0,1,1,1,35.3,26389,0,1,0,1,0,0,0,1,NULL,1008,NULL,NULL,779,NULL,1008,19.90,779,15.38,280,5.54,57,1.12,226,4.46,623,12.31,7,0.14,0,0.01,7,0.14,144,2.85,231,4.55,111,5.84,149,7.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3759,1514,238,912,3410,39,6,40,658,1067,529,710
12095014503,Florida,Orange County,1,3841,1681,0,25,0.65,0,1,0,1,1,1,32.7,27775,0,1,0,1,0,0,0,1,NULL,2342,NULL,NULL,1566,NULL,2342,60.98,1566,40.76,593,15.45,355,9.25,801,20.84,1271,33.10,18,0.48,1,0.02,7,0.19,244,6.35,421,10.95,177,10.55,363,21.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2077,964,527,1115,2287,25,1,15,398,736,297,514
12095014504,Florida,Orange County,1,8042,2189,0,3559,44.26,0,0,0,0,0,0,13.4,55430,0,1,0,1,0,0,0,0,NULL,3992,NULL,NULL,1624,NULL,3992,49.64,1624,20.20,149,1.85,22,0.27,2006,24.94,1928,23.97,10,0.13,1,0.01,1,0.02,46,0.57,733,9.11,7,0.30,25,1.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1906,618,103,4349,2892,223,11,5,562,1723,68,261
12095014601,Florida,Orange County,1,7597,2311,0,11,0.14,1,1,1,1,1,1,34.9,33776,1,1,1,1,1,0,0,1,3960,7597,3960,3035,5690,3035,7597,100.00,5690,74.90,2637,34.71,501,6.59,555,7.31,6458,85.01,89,1.17,26,0.34,17,0.22,452,5.95,734,9.66,735,31.82,1086,47.01,3960,52.13,3035,39.95,1311,17.26,351,4.62,203,2.67,3530,46.47,35,0.46,16,0.21,5,0.07,171,2.25,286,3.76,391,16.91,550,23.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6306,2637,501,555,6458,89,26,17,452,734,816,1225
12095014605,Florida,Orange County,1,4305,1460,0,0,0.00,0,1,0,0,0,1,14.9,43958,0,1,0,1,0,0,0,0,48,1592,48,23,775,23,1592,36.99,775,18.01,405,9.41,311,7.22,22,0.51,1537,35.70,2,0.04,2,0.05,2,0.05,27,0.64,38,0.89,64,4.38,257,17.63,48,1.11,23,0.54,11,0.26,10,0.24,1,0.02,43,1.00,0,0.01,0,0.00,0,0.01,3,0.07,3,0.07,2,0.12,7,0.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2110,1128,797,60,4152,12,3,2,76,93,186,748
12095014606,Florida,Orange County,1,6604,2934,0,114,1.73,0,1,0,0,0,1,18.2,32068,0,1,0,1,0,0,0,0,NULL,3530,NULL,NULL,2074,NULL,3530,53.45,2074,31.40,805,12.19,146,2.21,1674,25.35,1157,17.53,143,2.16,0,0.00,13,0.19,543,8.22,1089,16.49,90,3.06,245,8.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4626,1408,268,3245,2066,270,0,31,992,1994,188,513
12095014607,Florida,Orange County,1,4618,2414,0,0,0.00,1,1,1,1,1,1,9.9,46526,1,1,1,1,1,0,0,1,736,4174,736,337,1910,337,4174,90.40,1910,41.37,642,13.89,237,5.13,2607,56.45,871,18.86,201,4.36,5,0.11,22,0.48,468,10.14,1291,27.96,226,9.38,158,6.55,736,15.94,337,7.29,114,2.47,44,0.96,468,10.13,134,2.90,42,0.90,0,0.00,3,0.06,90,1.95,229,4.95,40,1.65,28,1.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2722,713,260,2867,990,219,6,23,513,1409,288,201
12095014608,Florida,Orange County,1,4445,1597,0,0,0.00,0,1,0,1,1,1,20.6,45147,0,1,0,1,0,0,0,1,455,3914,455,235,2027,235,3914,88.06,2027,45.59,974,21.92,365,8.22,583,13.12,2960,66.60,21,0.48,1,0.02,15,0.34,333,7.50,362,8.15,154,9.64,343,21.48,455,10.23,235,5.29,143,3.21,51,1.16,12,0.26,426,9.58,1,0.03,0,0.00,2,0.05,14,0.31,29,0.64,14,0.88,31,1.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2405,1085,400,781,3240,28,1,16,379,454,192,428
